#t	Phi[0]	Phi[1]	Phi[2]	Phi[3]	Phi[4]	Phi[5]	Phi[6]	Phi[7]	Phi[8]	Phi[9]	Phi[10]	Phi[11]	Phi[12]	Phi[13]	Phi[14]	Phi[15]	Phi[16]	Phi[17]	Phi[18]	Phi[19]	Phi[20]	Phi[21]	Phi[22]	Phi[23]	Phi[24]	Phi[25]	Phi[26]	Phi[27]	Phi[28]	Phi[29]	Phi[30]	Phi[31]	Phi[32]	Phi[33]	Phi[34]	Phi[35]	Phi[36]	Phi[37]	Phi[38]	Phi[39]	Phi[40]	Phi[41]	Phi[42]	Phi[43]	Phi[44]	Phi[45]	Phi[46]	Phi[47]	Phi[48]	Phi[49]	Phi[50]	Phi[51]	Phi[52]	Phi[53]	Phi[54]	Phi[55]	Phi[56]	Phi[57]	Phi[58]	Phi[59]	Phi[60]	Phi[61]	Phi[62]	Phi[63]	Phi[64]	Phi[65]	Phi[66]	Phi[67]	Phi[68]	Phi[69]	Phi[70]	Phi[71]	Phi[72]	Phi[73]	Phi[74]	Phi[75]	Phi[76]	Phi[77]	Phi[78]	Phi[79]	Phi[80]	Phi[81]	Phi[82]	Phi[83]	Phi[84]	Phi[85]	Phi[86]	Phi[87]	Phi[88]	Phi[89]	Phi[90]	Phi[91]	Phi[92]	Phi[93]	Phi[94]	Phi[95]	Phi[96]	Phi[97]	Phi[98]	Phi[99]	Phi[100]	Phi[101]	Phi[102]	Phi[103]	Phi[104]	Phi[105]	Phi[106]	Phi[107]	Phi[108]	Phi[109]	Phi[110]	Phi[111]	Phi[112]	Phi[113]	Phi[114]	Phi[115]	Phi[116]	Phi[117]	Phi[118]	Phi[119]	Phi[120]
t	0	3.8147e-07	7.62939e-07	1.52588e-06	3.05176e-06	6.10352e-06	1.2207e-05	2.44141e-05	4.88281e-05	9.76563e-05	0.000195313	0.000390625	0.00078125	0.0015625	0.003125	0.00625	0.0125	0.025	0.05	0.1	0.2	0.4	0.8	1.2	1.6	2	2.4	2.8	3.2	3.6	4	4.4	4.8	5.2	5.6	6	6.4	6.8	7.2	7.6	8	8.4	8.8	9.2	9.6	10	10.4	10.8	11.2	11.6	12	12.4	12.8	13.2	13.6	14	14.4	14.8	15.2	15.6	16	16.4	16.8	17.2	17.6	18	18.4	18.8	19.2	19.6	20	20.4	20.8	21.2	21.6	22	22.4	22.8	23.2	23.6	24	24.4	24.8	25.2	25.6	26	26.4	26.8	27.2	27.6	28	28.4	28.8	29.2	29.6	30	30.4	30.8	31.2	31.6	32	32.4	32.8	33.2	33.6	34	34.4	34.8	35.2	35.6	36	36.4	36.8	37.2	37.6	38	38.4	38.8	39.2	39.6	40
257.698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999982	0.999927	0.999708	0.998832	0.993777	0.985138	0.973136	0.957934	0.939707	0.91866	0.89502	0.869037	0.840977	0.811122	0.779756	0.747168	0.713645	0.679471	0.644917	0.610242	0.57569	0.541486	0.507833	0.474913	0.442886	0.411891	0.382044	0.353439	0.326148	0.300223	0.275697	0.252588	0.230896	0.210608	0.191702	0.174141	0.157883	0.142877	0.129068	0.116394	0.104794	0.0942039	0.0845593	0.075796	0.0678508	0.0606618	0.0541697	0.0483176	0.0430515	0.0383206	0.034077	0.0302761	0.0268762	0.0238388	0.0211286	0.0187128	0.0165619	0.0146487	0.0129486	0.0114391	0.0101	0.00891292	0.00786135	0.00693047	0.00610698	0.00537895	0.0047357	0.00416768	0.00366636	0.0032241	0.00283412	0.00249039	0.00218759	0.00192097	0.00168631	0.00147984	0.00129825	0.00113858	0.000998242	0.000874933	0.000766631	0.000671548	0.000588105	0.0005149	0.000450682	0.000394323	0.000344891	0.000301591	0.00026367	0.000230458	0.000201373	0.000175904	0.000153608	0.000134096	0.000117027	0.000102105	8.90672e-05	7.7683e-05	6.77482e-05	5.90814e-05	5.15217e-05	4.49263e-05	3.91686e-05
274.878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999981	0.999925	0.999699	0.998798	0.9936	0.984716	0.972381	0.956764	0.938053	0.916464	0.892238	0.865638	0.836945	0.806454	0.774463	0.741272	0.707182	0.672483	0.637457	0.602369	0.567467	0.532979	0.499109	0.46604	0.433932	0.402918	0.373113	0.344605	0.317463	0.291732	0.26744	0.244599	0.223203	0.203234	0.184664	0.167451	0.151549	0.136902	0.12345	0.111131	0.0998788	0.0896272	0.0803098	0.071861	0.0642161	0.0573128	0.0510908	0.0454932	0.0404659	0.0359581	0.0319223	0.0283142	0.0250928	0.0222202	0.0196616	0.0173851	0.0153618	0.0135653	0.0119717	0.0105592	0.00930821	0.00820117	0.00722215	0.00635696	0.00559284	0.00491841	0.00432351	0.00379903	0.00333688	0.00292984	0.00257149	0.00225616	0.0019788	0.00173498	0.00152071	0.00133249	0.0011672	0.0010221	0.000894759	0.000783048	0.000685084	0.000599211	0.000523965	0.000458054	0.000400323	0.000349736	0.000305436	0.00026669	0.000232808	0.00020318	0.000177273	0.000154622	0.000134823	0.000117523	0.000102413	8.92225e-05	7.7715e-05	6.76818e-05	5.89386e-05	5.13224e-05	4.46887e-05	3.89097e-05	3.38723e-05
309.238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.99998	0.999921	0.999683	0.998733	0.993254	0.983894	0.970909	0.954487	0.934838	0.912201	0.886844	0.859059	0.829155	0.797452	0.764276	0.729951	0.694798	0.659127	0.623234	0.587396	0.551869	0.516885	0.482652	0.44935	0.417135	0.386136	0.356457	0.32818	0.301361	0.276037	0.252223	0.229919	0.20911	0.189765	0.171847	0.155305	0.140082	0.126117	0.113342	0.101688	0.0910849	0.0814623	0.0727503	0.0648806	0.0577867	0.0514049	0.0456745	0.0405381	0.0359418	0.0318354	0.0281721	0.0249086	0.0220051	0.0194249	0.0171346	0.0151038	0.0133049	0.0117129	0.0103054	0.00906187	0.00796418	0.00699589	0.00614231	0.00539035	0.00472832	0.00414583	0.00363362	0.00318343	0.00278796	0.00244071	0.00213593	0.00186854	0.00163407	0.00142857	0.00124851	0.00109082	0.000952747	0.000831899	0.000726159	0.000633671	0.000552805	0.000482127	0.000420377	0.000366444	0.000319343	0.000278194	0.000242266	0.000210932	0.000183611	0.000159788	0.000139019	0.000120913	0.000105134	9.13862e-05	7.94135e-05	6.8992e-05	5.99258e-05	5.20431e-05	4.51927e-05	3.92417e-05	3.40726e-05	2.9582e-05	2.56789e-05
343.597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999979	0.999917	0.999667	0.99867	0.992915	0.983092	0.969474	0.952269	0.93171	0.90806	0.881616	0.852695	0.821635	0.788784	0.754493	0.719109	0.682973	0.646413	0.609737	0.573233	0.537165	0.501767	0.467246	0.433782	0.401524	0.370595	0.341091	0.313083	0.286618	0.26172	0.238394	0.216629	0.196399	0.177663	0.160374	0.144473	0.129895	0.116571	0.104427	0.093391	0.0833867	0.0743406	0.0661803	0.0588355	0.0522384	0.0463245	0.0410329	0.0363062	0.0320912	0.0283382	0.0250015	0.0220388	0.0194116	0.0170846	0.0150257	0.0132059	0.0115991	0.0101816	0.00893212	0.00783174	0.00686333	0.00601167	0.00526318	0.00460577	0.0040287	0.00352247	0.00307861	0.00268964	0.00234894	0.00205065	0.0017896	0.00156124	0.00136156	0.00118704	0.00103457	0.00090141	0.000785152	0.000683683	0.000595149	0.000517929	0.000450601	0.000391919	0.000340792	0.000296261	0.000257479	0.000223694	0.000194278	0.000168694	0.000146446	0.000127102	0.000110283	9.56622e-05	8.29553e-05	7.19152e-05	6.23271e-05	5.40039e-05	4.67825e-05	4.05204e-05	3.50927e-05	3.03899e-05	2.63157e-05	2.27856e-05	1.97257e-05
377.957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999978	0.999913	0.999652	0.998607	0.992584	0.982306	0.968069	0.950101	0.928656	0.904025	0.876529	0.846517	0.814351	0.780408	0.745062	0.708685	0.671636	0.634259	0.596875	0.559779	0.523241	0.487498	0.452755	0.419188	0.386941	0.356128	0.326838	0.299129	0.273039	0.248581	0.225749	0.204521	0.18486	0.166717	0.150034	0.134745	0.120778	0.108058	0.0965064	0.0860443	0.0765938	0.0680781	0.0604227	0.0535558	0.0474089	0.041917	0.0370193	0.032659	0.0287832	0.0253434	0.0222949	0.0195968	0.0172116	0.0151054	0.0132477	0.0116107	0.0101696	0.00890208	0.00778815	0.00680997	0.00595162	0.00519892	0.0045393	0.00396159	0.00345592	0.00301356	0.00262679	0.00228879	0.00199355	0.00173577	0.0015108	0.00131453	0.00114338	0.000994207	0.00086423	0.000751019	0.000652444	0.00056664	0.000491975	0.000427025	0.000370547	0.000321452	0.000278791	0.000241732	0.000209544	0.000181578	0.000157293	0.000136227	0.000117956	0.000102111	8.83712e-05	7.64588e-05	6.61331e-05	5.71856e-05	4.94352e-05	4.27248e-05	3.69176e-05	3.18946e-05	2.75518e-05	2.37984e-05	2.05549e-05	1.77517e-05	1.53281e-05
412.317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999994	0.999977	0.999909	0.999636	0.998546	0.992258	0.981534	0.966691	0.947975	0.925667	0.90008	0.871565	0.840498	0.80727	0.772284	0.735939	0.698627	0.660726	0.622596	0.584569	0.546946	0.510001	0.473973	0.439064	0.405445	0.373253	0.342596	0.31355	0.286165	0.260466	0.236458	0.214121	0.193425	0.174322	0.156754	0.140655	0.125952	0.112566	0.100415	0.0894185	0.0794923	0.0705557	0.0625297	0.0553382	0.0489084	0.0431713	0.038062	0.0335199	0.0294887	0.0259168	0.0227563	0.0199639	0.0174998	0.015328	0.013416	0.0117344	0.0102569	0.00895988	0.00782236	0.0068255	0.00595258	0.0051887	0.0045207	0.00393689	0.00342697	0.00298184	0.00259349	0.00225485	0.00195969	0.00170256	0.00147864	0.00128373	0.00111413	0.00096663	0.000838395	0.000726953	0.000630137	0.000546054	0.000473052	0.000409691	0.000354715	0.000307032	0.000265689	0.000229854	0.000198804	0.000171903	0.000148591	0.0001284	0.000110928	9.58127e-05	8.27372e-05	7.14275e-05	6.1647e-05	5.31908e-05	4.58817e-05	3.95665e-05	3.41122e-05	2.94038e-05	2.53411e-05	2.18371e-05	1.88159e-05	1.62113e-05	1.39659e-05	1.20293e-05
446.677	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999994	0.999976	0.999905	0.999621	0.998486	0.991937	0.980774	0.965334	0.945886	0.922732	0.896213	0.866708	0.83462	0.800369	0.764383	0.727087	0.688893	0.650196	0.61137	0.572756	0.534664	0.497368	0.461107	0.426081	0.392454	0.360356	0.329886	0.30111	0.274068	0.248774	0.225219	0.203378	0.183207	0.164649	0.14764	0.132103	0.11796	0.105126	0.0935143	0.0830389	0.0736138	0.0651554	0.0575829	0.0508191	0.0447906	0.039428	0.0346669	0.0304472	0.0267134	0.0234147	0.0205047	0.017941	0.0156852	0.0137027	0.0119623	0.0104358	0.00909839	0.00792758	0.00690351	0.00600849	0.00522684	0.00454466	0.00394967	0.00343103	0.00297921	0.00258583	0.0022435	0.00194575	0.00168691	0.00146197	0.00126659	0.00109695	0.000949715	0.000821978	0.000711203	0.000615173	0.000531954	0.000459858	0.000397419	0.000343359	0.000296569	0.000256086	0.00022107	0.000190795	0.000164625	0.000142008	0.000122457	0.000105565	9.09833e-05	7.83984e-05	6.75383e-05	5.81677e-05	5.00838e-05	4.31116e-05	3.70998e-05	3.19181e-05	2.74535e-05	2.36086e-05	2.02987e-05	1.74507e-05	1.50007e-05	1.28936e-05	1.10812e-05	9.52193e-06
481.036	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999994	0.999975	0.999902	0.999606	0.998426	0.99162	0.980024	0.963996	0.943828	0.919844	0.892415	0.861944	0.828866	0.793627	0.756682	0.718478	0.679449	0.640006	0.600536	0.561388	0.522877	0.48528	0.448833	0.413732	0.380135	0.348165	0.317909	0.289424	0.26274	0.237859	0.214762	0.193413	0.173759	0.155734	0.139266	0.124271	0.110663	0.0983541	0.0872525	0.0772681	0.0683126	0.0603002	0.0531489	0.0467806	0.0411215	0.0361025	0.0316595	0.0277332	0.024269	0.0212173	0.0185327	0.0161742	0.0141047	0.0122909	0.0107029	0.00931395	0.00810017	0.00704041	0.00611591	0.00531	0.00460799	0.00399687	0.00346522	0.00300296	0.00260127	0.00225239	0.00194955	0.0016868	0.00145894	0.00126141	0.00109026	0.00094201	0.000813654	0.000702565	0.000606459	0.000523346	0.000451491	0.00038939	0.000335735	0.000289391	0.000249374	0.000214834	0.000185029	0.000159319	0.000137149	0.000118033	0.000101548	8.73385e-05	7.51011e-05	6.45642e-05	5.54925e-05	4.76835e-05	4.09627e-05	3.51796e-05	3.02049e-05	2.59271e-05	2.22498e-05	1.90902e-05	1.63765e-05	1.40467e-05	1.20471e-05	1.03311e-05	8.85851e-06	7.59446e-06
515.396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999994	0.999974	0.999898	0.999591	0.998367	0.991307	0.979283	0.962675	0.941798	0.916999	0.888677	0.857265	0.823223	0.787028	0.749161	0.71009	0.670269	0.630126	0.590058	0.550423	0.511539	0.473685	0.437094	0.401956	0.368423	0.336608	0.30659	0.278415	0.2521	0.227638	0.205	0.184139	0.164993	0.147488	0.131543	0.11707	0.103975	0.0921659	0.0815473	0.0720259	0.0635111	0.0559156	0.0491563	0.0431545	0.0378365	0.0331335	0.0289821	0.0253237	0.0221048	0.019277	0.0167962	0.0146225	0.0127204	0.0110576	0.00960563	0.00833892	0.00723483	0.0062733	0.0054366	0.00470906	0.00407689	0.00352793	0.00305151	0.00263829	0.00228008	0.00196972	0.00170096	0.00146833	0.00126706	0.00109301	0.000942547	0.000812529	0.000700219	0.000603244	0.000519544	0.000447327	0.000385037	0.000331326	0.000285027	0.000245129	0.000210758	0.000181158	0.000155674	0.000133743	0.000114873	9.86405e-05	8.46744e-05	7.26638e-05	6.23432e-05	5.34768e-05	4.58606e-05	3.93194e-05	3.37025e-05	2.88803e-05	2.47416e-05	2.11907e-05	1.81452e-05	1.55342e-05	1.32966e-05	1.13798e-05	9.73817e-06	8.33253e-06	7.12891e-06	6.09805e-06
549.756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999993	0.999974	0.999894	0.999577	0.998308	0.990997	0.978549	0.96137	0.939793	0.914194	0.884996	0.852663	0.817685	0.780564	0.741808	0.701908	0.661336	0.620534	0.579912	0.539833	0.50062	0.462549	0.42585	0.39071	0.35727	0.325636	0.295875	0.268023	0.242086	0.218048	0.195868	0.175489	0.156841	0.139843	0.124404	0.110432	0.0978288	0.0864956	0.0763346	0.0672501	0.0591494	0.0519439	0.0455498	0.0398882	0.0348857	0.0304739	0.0265901	0.0231768	0.0201817	0.0175574	0.0152612	0.0132545	0.011503	0.00997578	0.00864556	0.00748797	0.00648149	0.00560712	0.00484812	0.00418974	0.00361903	0.00312462	0.00269656	0.00232616	0.00200581	0.00172891	0.00148968	0.00128308	0.00110475	0.000950879	0.000818169	0.000703751	0.00060514	0.000520187	0.000447027	0.000384045	0.000329843	0.00028321	0.000243102	0.000208616	0.000178974	0.000153502	0.000131622	0.000112833	9.67031e-05	8.28577e-05	7.09721e-05	6.07734e-05	5.20288e-05	4.45328e-05	3.81079e-05	3.2602e-05	2.78845e-05	2.38434e-05	2.03827e-05	1.742e-05	1.48845e-05	1.27154e-05	1.08605e-05	9.27495e-06	7.91993e-06	6.76214e-06	5.77288e-06	4.92744e-06
618.475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999993	0.999972	0.999887	0.999548	0.998193	0.990385	0.977105	0.958801	0.935855	0.908692	0.877793	0.843681	0.806901	0.768014	0.727575	0.68612	0.644157	0.602155	0.560542	0.519694	0.479934	0.441536	0.404722	0.369663	0.336484	0.305272	0.276072	0.248898	0.223737	0.200549	0.179274	0.159839	0.142155	0.126126	0.111651	0.0986245	0.0869398	0.0764914	0.0671758	0.0588931	0.0515477	0.0450496	0.0393143	0.0342633	0.0298238	0.0259291	0.0225183	0.0195361	0.0169326	0.014663	0.0126869	0.0109686	0.00947611	0.00818108	0.00705847	0.0060862	0.00524484	0.00451733	0.00388873	0.00334597	0.00287763	0.00247375	0.00212564	0.00182578	0.00156759	0.00134541	0.00115429	0.00098998	0.000848767	0.000727456	0.000623281	0.000533854	0.000457115	0.000391289	0.000334845	0.000286461	0.000245	0.000209481	0.000179062	0.000153019	0.000130729	0.000111656	9.5342e-05	8.13918e-05	6.94661e-05	5.9273e-05	5.056e-05	4.31153e-05	3.67589e-05	3.13327e-05	2.67014e-05	2.27493e-05	1.93773e-05	1.65009e-05	1.4048e-05	1.19569e-05	1.01747e-05	8.65644e-06	7.36342e-06	6.2626e-06	5.32568e-06	4.5284e-06	3.84997e-06	3.27257e-06
687.195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999992	0.99997	0.99988	0.999519	0.998079	0.989782	0.97568	0.956272	0.931985	0.903298	0.870751	0.834924	0.796424	0.755863	0.71385	0.670959	0.627732	0.584664	0.542196	0.500712	0.460535	0.421932	0.385113	0.350233	0.317398	0.286673	0.258083	0.231621	0.20725	0.184911	0.164527	0.146005	0.129243	0.114132	0.100559	0.0884095	0.0775698	0.0679283	0.0593775	0.0518144	0.0451422	0.03927	0.0341136	0.0295954	0.0256441	0.0221949	0.0191892	0.0165739	0.0143018	0.0123304	0.0106222	0.00914376	0.00786554	0.00676154	0.00580888	0.00498751	0.00427992	0.00367078	0.00314679	0.00269632	0.0023093	0.00197699	0.0016918	0.00144717	0.00123745	0.00105772	0.000903781	0.00077198	0.000659181	0.000562682	0.000480157	0.000409608	0.000349318	0.000297814	0.000253831	0.000216283	0.000184239	0.000156899	0.00013358	0.000113696	9.67467e-05	8.23029e-05	6.9998e-05	5.95184e-05	5.05958e-05	4.30002e-05	3.65341e-05	3.10315e-05	2.63519e-05	2.23732e-05	1.8991e-05	1.61162e-05	1.36734e-05	1.15979e-05	9.83516e-06	8.33834e-06	7.06776e-06	5.98958e-06	5.07496e-06	4.29935e-06	3.64179e-06	3.08441e-06	2.61197e-06	2.21148e-06
755.914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999992	0.999968	0.999873	0.999491	0.997967	0.989185	0.974273	0.953778	0.928175	0.897999	0.86385	0.826369	0.786221	0.744074	0.700582	0.656363	0.611987	0.567971	0.524768	0.482766	0.442284	0.403579	0.366848	0.332226	0.299801	0.269615	0.24167	0.215938	0.192362	0.170864	0.151348	0.133707	0.117824	0.103579	0.0908502	0.0795143	0.0694518	0.0605468	0.0526889	0.0457733	0.0397026	0.0343859	0.0297401	0.0256888	0.0221628	0.0190994	0.0164423	0.0141411	0.012151	0.0104322	0.00894952	0.00767198	0.00657234	0.00562672	0.00481427	0.00411681	0.00351851	0.00300564	0.0025663	0.00219018	0.00186838	0.0015932	0.001358	0.00115708	0.000985521	0.000839097	0.000714181	0.000607658	0.000516856	0.000439484	0.000373578	0.000317459	0.000269689	0.000229041	0.000194464	0.000165062	0.000140067	0.000118825	0.000100778	8.54486e-05	7.24325e-05	6.13835e-05	5.20072e-05	4.40525e-05	3.73058e-05	3.15847e-05	2.67333e-05	2.26208e-05	1.91368e-05	1.61859e-05	1.3687e-05	1.15712e-05	9.78023e-06	8.26446e-06	6.98196e-06	5.89713e-06	4.97977e-06	4.20427e-06	3.5489e-06	2.99522e-06	2.52757e-06	2.13264e-06	1.79916e-06	1.51754e-06
824.634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999992	0.999966	0.999866	0.999463	0.997855	0.988593	0.972881	0.951313	0.924416	0.892784	0.857075	0.817993	0.776264	0.732608	0.687727	0.642277	0.596855	0.551997	0.508165	0.465748	0.425058	0.386341	0.349776	0.315479	0.283516	0.253906	0.226631	0.201641	0.178857	0.158185	0.139512	0.122717	0.10767	0.0942422	0.0823018	0.0717204	0.0623734	0.0541417	0.0469128	0.0405813	0.0350495	0.0302276	0.0260337	0.0223933	0.0192394	0.0165117	0.0141563	0.0121254	0.0103768	0.00887314	0.00758161	0.00647351	0.00552374	0.00471042	0.00401453	0.00341958	0.0029113	0.00247736	0.00210713	0.00179144	0.0015224	0.00129325	0.00109817	0.000932159	0.00079096	0.000670915	0.000568897	0.000482235	0.000408645	0.000346178	0.00029317	0.000248205	0.000210075	0.000177751	0.00015036	0.000127155	0.000107502	9.08624e-05	7.67781e-05	6.48601e-05	5.47781e-05	4.62517e-05	3.90429e-05	3.29499e-05	2.78013e-05	2.34516e-05	1.97769e-05	1.66735e-05	1.4054e-05	1.18436e-05	9.97858e-06	8.40537e-06	7.07854e-06	5.95978e-06	5.01668e-06	4.22187e-06	3.55222e-06	2.98819e-06	2.51327e-06	2.11349e-06	1.77704e-06	1.49394e-06	1.25575e-06	1.05534e-06
893.353	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999991	0.999965	0.999859	0.999435	0.997744	0.988007	0.971501	0.948873	0.920703	0.887642	0.850412	0.80978	0.76653	0.721437	0.675248	0.628655	0.582281	0.536676	0.492312	0.449571	0.408759	0.370106	0.333773	0.299855	0.268396	0.239392	0.212803	0.188557	0.166559	0.146694	0.128837	0.112851	0.0985989	0.08594	0.0747367	0.0648553	0.0561677	0.0485523	0.0418955	0.0360918	0.0310442	0.0266643	0.0228717	0.0195943	0.0167673	0.0143328	0.0122397	0.0104427	0.00890189	0.00758245	0.00645384	0.00548948	0.00466625	0.00396413	0.00336578	0.00285624	0.00242263	0.00205388	0.00174047	0.00147426	0.00124826	0.0010565	0.00089385	0.000755968	0.000639129	0.000540164	0.000456373	0.000385457	0.000325459	0.000274717	0.000231818	0.000195559	0.000164925	0.00013905	0.000117202	9.87608e-05	8.31991e-05	7.0071e-05	5.8999e-05	4.96637e-05	4.1795e-05	3.51643e-05	2.95784e-05	2.4874e-05	2.0913e-05	1.75787e-05	1.47719e-05	1.241e-05	1.04235e-05	8.7531e-06	7.34881e-06	6.16843e-06	5.17647e-06	4.34305e-06	3.64298e-06	3.05508e-06	2.56152e-06	2.14727e-06	1.79969e-06	1.50812e-06	1.2636e-06	1.05857e-06	8.86671e-07	7.42546e-07
962.073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999991	0.999963	0.999852	0.999408	0.997634	0.987424	0.970131	0.946455	0.917029	0.882566	0.843851	0.801714	0.757	0.710536	0.663115	0.61546	0.56822	0.521956	0.477144	0.434162	0.393302	0.354781	0.318736	0.285242	0.254319	0.225942	0.200048	0.176546	0.155321	0.136243	0.119172	0.103961	0.090462	0.0785269	0.0680126	0.058781	0.0507013	0.0436507	0.0375151	0.0321895	0.027578	0.0235938	0.0201587	0.0172029	0.014664	0.0124868	0.0106226	0.00902861	0.00766747	0.00650654	0.00551747	0.00467567	0.00395987	0.00335174	0.00283547	0.0023975	0.00202621	0.00171163	0.00144527	0.00121985	0.00102918	0.000867988	0.000731771	0.000616711	0.000519563	0.000437573	0.000368403	0.00031007	0.000260895	0.000219453	0.00018454	0.000155136	0.000130381	0.000109545	9.20143e-05	7.72685e-05	6.48687e-05	5.44447e-05	4.56839e-05	3.83231e-05	3.21403e-05	2.69484e-05	2.25898e-05	1.89318e-05	1.58625e-05	1.32877e-05	1.11279e-05	9.31667e-06	7.79862e-06	6.52654e-06	5.46078e-06	4.56804e-06	3.8204e-06	3.19441e-06	2.6704e-06	2.23186e-06	1.86495e-06	1.55806e-06	1.30143e-06	1.08689e-06	9.07574e-07	7.5773e-07	6.32526e-07	5.27909e-07
1030.79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.99999	0.999961	0.999845	0.99938	0.997524	0.986844	0.968771	0.944057	0.913392	0.877551	0.837384	0.793785	0.74766	0.699887	0.651302	0.602662	0.554634	0.507792	0.462609	0.419458	0.378618	0.340285	0.304576	0.271544	0.241184	0.213449	0.188254	0.165489	0.145023	0.126709	0.110395	0.0959236	0.0831377	0.0718836	0.062013	0.0533848	0.0458663	0.0393339	0.0336738	0.0287819	0.0245639	0.0209349	0.0178192	0.0151491	0.0128649	0.0109141	0.00925036	0.00783342	0.00662819	0.00560422	0.00473518	0.00399835	0.00337418	0.00284588	0.00239904	0.00202137	0.00170236	0.00143306	0.00120585	0.00101426	0.000852783	0.000716747	0.000602195	0.000505775	0.000424651	0.000356422	0.000299061	0.000250855	0.000210357	0.000176346	0.000147791	0.000123824	0.000103715	8.68482e-05	7.27048e-05	6.08487e-05	5.09128e-05	4.25884e-05	3.56159e-05	2.97775e-05	2.489e-05	2.07996e-05	1.73774e-05	1.45149e-05	1.21212e-05	1.01199e-05	8.44683e-06	7.04855e-06	5.88051e-06	4.90499e-06	4.09043e-06	3.41039e-06	2.84279e-06	2.36913e-06	1.97397e-06	1.64436e-06	1.36951e-06	1.14038e-06	9.49411e-07	7.9029e-07	6.57733e-07	5.47327e-07	4.5538e-07	3.78807e-07
1099.51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.99999	0.99996	0.999838	0.999353	0.997415	0.986268	0.96742	0.941677	0.909789	0.872593	0.831005	0.785986	0.738499	0.689476	0.639794	0.590239	0.541497	0.494149	0.448667	0.405414	0.364652	0.326557	0.291226	0.258685	0.228908	0.201824	0.177329	0.155292	0.135566	0.117992	0.102405	0.0886384	0.0765277	0.0659138	0.0566447	0.0485769	0.0415765	0.0355199	0.0302939	0.0257959	0.0219335	0.018624	0.0157938	0.0133782	0.0113198	0.00956859	0.0080809	0.00681872	0.00574918	0.00484391	0.00407847	0.00343186	0.00288612	0.00242586	0.00203798	0.0017113	0.00143634	0.00120504	0.00101058	0.000847166	0.000709909	0.000594676	0.000497972	0.000416853	0.000348832	0.000291818	0.000244047	0.000204035	0.000170533	0.000142492	0.000119027	9.93991e-05	8.29847e-05	6.92622e-05	5.77937e-05	4.82116e-05	4.02078e-05	3.35243e-05	2.79446e-05	2.32878e-05	1.94023e-05	1.61612e-05	1.34584e-05	1.1205e-05	9.32686e-06	7.76175e-06	6.4576e-06	5.37124e-06	4.46669e-06	3.7137e-06	3.08699e-06	2.56549e-06	2.13163e-06	1.77075e-06	1.47066e-06	1.22116e-06	1.01379e-06	8.41465e-07	6.98308e-07	5.79408e-07	4.80677e-07	3.98707e-07	3.30662e-07	2.74177e-07
